gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,monthlycharges,totalcharges,churn,internetservice_Fiber optic,internetservice_No,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,tenure_years,has_internet,num_addon_services,charge_tenure_interaction,high_charge_flag,contract_term,auto_pay,echeck_flag,fiber_flag,clv_simple,monthlycharges_z,totalcharges_z,charge_tenure_interaction_z,contract_type_One Year,contract_type_Two Year,internet_type_Fiber optic,internet_type_No Internet,payment_method_Electronic Check,payment_method_Mailed Check,payment_method_Other/Bank Auto,tenure_group_7-12,tenure_group_13-24,tenure_group_25-48,tenure_group_49+
0,0,0,0,37,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,40.55,1390.85,0,0,0,0,1,0,0,1,3.1,1,3.0,1500.35,0,24,0,0,0,1500.35,-0.805,-0.393,-0.344,False,True,False,False,False,True,False,False,False,True,False
1,0,0,0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.65,302.35,0,1,0,0,0,0,1,0,0.3,1,1.0,302.6,0,1,0,1,1,302.6,0.362,-0.874,-0.873,False,False,True,False,True,False,False,False,False,False,False
1,0,1,0,16,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,90.7,1374.9,0,1,0,0,0,0,1,0,1.3,1,4.0,1451.2,1,1,0,1,1,1451.2,0.862,-0.4,-0.366,False,False,True,False,True,False,False,False,True,False,False
0,0,1,0,17,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,80.5,1336.9,0,1,0,0,0,0,0,0,1.4,1,2.0,1368.5,0,1,0,0,1,1368.5,0.523,-0.417,-0.402,False,False,True,False,False,False,True,False,True,False,False
1,0,0,1,19,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,60.6,1297.8,0,0,0,0,0,0,1,0,1.6,1,3.0,1151.4,0,1,0,1,0,1151.4,-0.138,-0.434,-0.498,False,False,False,False,True,False,False,False,True,False,False
0,0,1,0,60,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,101.15,6067.4,0,1,0,0,1,1,0,0,5.0,1,4.0,6069.0,1,24,1,0,1,6069.0,1.209,1.671,1.673,False,True,True,False,False,False,False,False,False,False,True
0,0,1,1,51,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.95,1222.25,0,0,1,0,1,0,0,1,4.2,0,1.0,1272.45,0,24,0,0,0,1272.45,-1.323,-0.468,-0.445,False,True,False,True,False,True,False,False,False,False,True
0,0,1,1,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.3,487.95,0,0,1,0,1,1,0,0,2.3,0,0.0,568.4,0,24,1,0,0,568.4,-1.478,-0.792,-0.756,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,43,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,60.0,2548.55,0,0,0,0,1,0,1,0,3.6,1,2.0,2580.0,0,24,0,1,0,2580.0,-0.158,0.118,0.133,False,True,False,False,True,False,False,False,False,True,False
0,0,1,0,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.25,835.5,0,0,1,0,1,0,1,0,3.5,0,0.0,850.5,0,24,0,1,0,850.5,-1.479,-0.639,-0.631,False,True,False,True,True,False,False,False,False,True,False
0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,78.5,242.05,1,1,0,0,0,0,1,0,0.2,1,1.0,235.5,0,1,0,1,1,235.5,0.457,-0.9,-0.903,False,False,True,False,True,False,False,False,False,False,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.75,44.75,0,0,0,0,0,0,0,1,0.1,1,0.0,44.75,0,1,0,0,0,44.75,-0.665,-0.988,-0.987,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.85,63.75,1,0,1,0,0,0,0,1,0.2,0,0.0,59.550000000000004,0,1,0,0,0,59.55,-1.493,-0.979,-0.98,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,63,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,98.0,6218.45,0,1,0,0,1,1,0,0,5.2,1,5.0,6174.0,1,24,1,0,1,6174.0,1.105,1.738,1.72,False,True,True,False,False,False,False,False,False,False,True
0,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,79.9,260.9,1,1,0,0,0,0,1,0,0.2,1,1.0,239.70000000000002,0,1,0,1,1,239.7,0.503,-0.892,-0.901,False,False,True,False,True,False,False,False,False,False,False
0,0,1,0,68,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,107.7,7320.9,0,1,0,0,0,0,1,0,5.7,1,6.0,7323.6,1,1,0,1,1,7323.6,1.427,2.224,2.227,False,False,True,False,True,False,False,False,False,False,True
1,1,0,0,30,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,99.7,2967.35,1,1,0,0,0,0,1,0,2.5,1,4.0,2991.0,1,1,0,1,1,2991.0,1.161,0.303,0.314,False,False,True,False,True,False,False,False,False,True,False
1,0,0,0,60,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,104.7,6333.8,0,1,0,0,1,0,1,0,5.0,1,5.0,6282.0,1,24,0,1,1,6282.0,1.327,1.789,1.767,False,True,True,False,True,False,False,False,False,False,True
0,0,0,0,15,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,58.6,939.7,1,0,0,0,0,1,0,0,1.2,1,3.0,879.0,0,1,1,0,0,879.0,-0.205,-0.593,-0.618,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0,45,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,93.9,4200.25,0,1,0,0,0,0,0,0,3.8,1,3.0,4225.5,1,1,0,0,1,4225.5,0.968,0.847,0.859,False,False,True,False,False,False,True,False,False,True,False
1,0,1,0,70,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,86.45,5950.2,0,0,0,0,1,1,0,0,5.8,1,6.0,6051.5,0,24,1,0,0,6051.5,0.721,1.619,1.666,False,True,False,False,False,False,False,False,False,False,True
0,0,1,0,10,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,98.5,1037.75,1,1,0,0,0,0,1,0,0.8,1,4.0,985.0,1,1,0,1,1,985.0,1.121,-0.549,-0.572,False,False,True,False,True,False,False,True,False,False,False
0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.4,93.4,0,0,1,0,0,0,0,1,0.3,0,0.0,77.6,0,1,0,0,0,77.6,-1.508,-0.966,-0.972,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,50.45,50.45,1,0,0,0,0,0,0,1,0.1,1,1.0,50.45,0,1,0,0,0,50.45,-0.476,-0.985,-0.984,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.95,1614.9,0,0,1,0,1,1,0,0,5.7,0,1.0,1696.6,0,24,1,0,0,1696.6,-1.323,-0.294,-0.257,False,True,False,True,False,False,False,False,False,False,True
0,0,1,1,22,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,75.0,1573.95,0,1,0,0,0,0,0,0,1.8,1,1.0,1650.0,0,1,0,0,1,1650.0,0.34,-0.313,-0.278,False,False,True,False,False,False,True,False,True,False,False
0,0,1,1,38,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,94.65,3624.3,1,1,0,0,0,0,1,0,3.2,1,4.0,3596.7000000000003,1,1,0,1,1,3596.7,0.993,0.593,0.582,False,False,True,False,True,False,False,False,False,True,False
1,0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,100.25,100.25,1,1,0,0,0,1,0,0,0.1,1,4.0,100.25,1,1,1,0,1,100.25,1.179,-0.963,-0.962,False,False,True,False,False,False,False,False,False,False,False
0,0,1,0,18,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,78.2,1468.75,0,1,0,0,0,0,1,0,1.5,1,2.0,1407.6000000000001,0,1,0,1,1,1407.6,0.447,-0.359,-0.385,False,False,True,False,True,False,False,False,True,False,False
0,0,0,0,29,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,94.2,2607.6,0,1,0,0,0,0,1,0,2.4,1,3.0,2731.8,1,1,0,1,1,2731.8,0.978,0.144,0.2,False,False,True,False,True,False,False,False,False,True,False
1,0,0,0,16,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,88.45,1422.1,1,1,0,0,0,0,1,0,1.3,1,3.0,1415.2,0,1,0,1,1,1415.2,0.787,-0.38,-0.382,False,False,True,False,True,False,False,False,True,False,False
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.85,69.85,1,1,0,0,0,0,1,0,0.1,1,0.0,69.85,0,1,0,1,1,69.85,0.169,-0.977,-0.976,False,False,True,False,True,False,False,False,False,False,False
0,0,0,0,12,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,81.7,858.6,1,1,0,0,0,0,0,0,1.0,1,2.0,980.4000000000001,0,1,0,0,1,980.4,0.563,-0.628,-0.574,False,False,True,False,False,False,True,True,False,False,False
0,0,0,0,31,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,50.05,1523.4,0,0,0,1,0,0,1,0,2.6,1,3.0,1551.55,0,12,0,1,0,1551.55,-0.489,-0.335,-0.321,True,False,False,False,True,False,False,False,False,True,False
0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,79.9,324.3,1,1,0,0,0,0,1,0,0.3,1,1.0,319.6,0,1,0,1,1,319.6,0.503,-0.864,-0.865,False,False,True,False,True,False,False,False,False,False,False
1,0,1,0,48,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,69.55,3435.6,0,0,0,1,0,0,0,1,4.0,1,4.0,3338.3999999999996,0,12,0,0,0,3338.4,0.159,0.509,0.468,True,False,False,False,False,True,False,False,False,True,False
1,0,0,0,15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.4,399.6,1,0,1,0,0,1,0,0,1.2,0,1.0,381.0,0,1,1,0,0,381.0,-1.308,-0.831,-0.838,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0,50,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,90.1,4549.45,0,1,0,1,0,1,0,0,4.2,1,4.0,4505.0,1,12,1,0,1,4505.0,0.842,1.001,0.983,True,False,True,False,False,False,False,False,False,False,True
0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44.65,322.5,0,0,0,0,0,0,0,0,0.6,1,0.0,312.55,0,1,0,0,0,312.55,-0.668,-0.865,-0.869,False,False,False,False,False,False,True,True,False,False,False
0,1,1,0,41,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,83.75,3273.55,1,1,0,0,0,0,0,0,3.4,1,3.0,3433.75,0,1,0,0,1,3433.75,0.631,0.438,0.51,False,False,True,False,False,False,True,False,False,True,False
0,0,1,1,68,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,80.35,5375.15,0,1,0,0,1,1,0,0,5.7,1,2.0,5463.799999999999,0,24,1,0,1,5463.8,0.518,1.366,1.406,False,True,True,False,False,False,False,False,False,False,True
1,1,1,0,26,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,98.1,2510.7,0,1,0,0,0,0,0,0,2.2,1,4.0,2550.6,1,1,0,0,1,2550.6,1.108,0.101,0.12,False,False,True,False,False,False,True,False,False,True,False
0,0,0,0,57,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,53.35,3090.05,0,0,0,0,1,1,0,0,4.8,1,4.0,3040.9500000000003,0,24,1,0,0,3040.95,-0.379,0.357,0.336,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.55,61.05,0,0,1,0,0,0,1,0,0.2,0,0.0,58.650000000000006,0,1,0,1,0,58.65,-1.503,-0.98,-0.981,False,False,False,True,True,False,False,False,False,False,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.9,20.9,1,0,1,0,0,0,0,1,0.1,0,0.0,20.9,0,1,0,0,0,20.9,-1.458,-0.998,-0.997,False,False,False,True,False,True,False,False,False,False,False
0,0,1,1,19,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,48.95,955.6,0,0,0,1,0,0,0,0,1.6,1,1.0,930.0500000000001,0,12,0,0,0,930.05,-0.525,-0.586,-0.596,True,False,False,False,False,False,True,False,True,False,False
1,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,54.2,140.4,0,0,0,0,0,0,1,0,0.2,1,1.0,162.60000000000002,0,1,0,1,0,162.6,-0.351,-0.945,-0.935,False,False,False,False,True,False,False,False,False,False,False
1,0,0,0,59,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.45,1493.1,0,0,1,0,1,0,1,0,4.9,0,1.0,1442.55,0,24,0,1,0,1442.55,-1.34,-0.348,-0.37,False,True,False,True,True,False,False,False,False,False,True
1,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.4,69.4,1,1,0,0,0,0,0,1,0.1,1,0.0,69.4,0,1,0,0,1,69.4,0.154,-0.977,-0.976,False,False,True,False,False,True,False,False,False,False,False
0,0,1,0,42,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,40.15,1626.05,0,0,0,0,0,0,0,0,3.5,1,2.0,1686.3,0,1,0,0,0,1686.3,-0.818,-0.29,-0.262,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,7,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.9,541.15,1,1,0,0,0,0,1,0,0.6,1,1.0,524.3000000000001,0,1,0,1,1,524.3,0.337,-0.768,-0.775,False,False,True,False,True,False,False,True,False,False,False
0,0,1,0,67,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.6,1784.9,0,0,1,0,1,1,0,0,5.6,0,1.0,1715.2,0,24,1,0,0,1715.2,-1.301,-0.219,-0.249,False,True,False,True,False,False,False,False,False,False,True
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.35,70.35,0,1,0,0,0,0,1,0,0.1,1,0.0,70.35,0,1,0,1,1,70.35,0.186,-0.976,-0.975,False,False,True,False,True,False,False,False,False,False,False
0,0,1,0,66,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,91.7,6075.9,0,0,0,0,1,0,0,0,5.5,1,7.0,6052.2,1,24,0,0,0,6052.2,0.895,1.675,1.666,False,True,False,False,False,False,True,False,False,False,True
1,0,0,0,61,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,89.2,5500.6,0,1,0,0,0,0,0,1,5.1,1,3.0,5441.2,0,1,0,0,1,5441.2,0.812,1.421,1.396,False,False,True,False,False,True,False,False,False,False,True
0,0,1,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.1,73.1,0,0,1,1,0,1,0,0,0.3,0,1.0,96.4,0,12,1,0,0,96.4,-1.351,-0.975,-0.964,True,False,False,True,False,False,False,False,False,False,False
1,1,1,0,42,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,74.15,3229.4,1,1,0,0,0,1,0,0,3.5,1,1.0,3114.3,0,1,1,0,1,3114.3,0.312,0.418,0.369,False,False,True,False,False,False,False,False,False,True,False
1,0,1,1,64,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,53.85,3399.85,0,0,0,1,0,0,0,0,5.3,1,2.0,3446.4,0,12,0,0,0,3446.4,-0.363,0.494,0.515,True,False,False,False,False,False,True,False,False,False,True
1,1,1,0,54,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,115.6,6431.05,0,1,0,1,0,0,0,0,4.5,1,7.0,6242.4,1,12,0,0,1,6242.4,1.69,1.832,1.75,True,False,True,False,False,False,True,False,False,False,True
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.75,19.75,0,0,1,0,0,1,0,0,0.1,0,0.0,19.75,0,1,1,0,0,19.75,-1.496,-0.999,-0.998,False,False,False,True,False,False,False,False,False,False,False
0,0,1,1,54,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.05,1230.9,0,0,1,0,1,0,0,0,4.5,0,1.0,1298.7,0,24,0,0,0,1298.7,-1.353,-0.464,-0.433,False,True,False,True,False,False,True,False,False,False,True
1,0,0,1,18,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.3,454.65,0,0,1,0,1,1,0,0,1.5,0,1.0,455.40000000000003,0,24,1,0,0,455.4,-1.311,-0.807,-0.805,False,True,False,True,False,False,False,False,True,False,False
0,0,0,0,3,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,84.3,235.05,0,1,0,0,0,0,1,0,0.2,1,2.0,252.89999999999998,0,1,0,1,1,252.9,0.649,-0.904,-0.895,False,False,True,False,True,False,False,False,False,False,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.1,70.1,1,1,0,0,0,0,1,0,0.1,1,0.0,70.1,0,1,0,1,1,70.1,0.177,-0.976,-0.976,False,False,True,False,True,False,False,False,False,False,False
1,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,89.75,6595.9,0,0,0,0,1,1,0,0,6.0,1,7.0,6462.0,0,24,1,0,0,6462.0,0.83,1.904,1.847,False,True,False,False,False,False,False,False,False,False,True
0,1,1,0,60,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,97.95,5867.0,0,1,0,1,0,0,1,0,5.0,1,4.0,5877.0,1,12,0,1,1,5877.0,1.103,1.583,1.588,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.0,196.35,0,0,1,1,0,0,0,1,0.9,0,0.0,220.0,0,12,0,0,0,220.0,-1.488,-0.921,-0.909,True,False,False,True,False,True,False,True,False,False,False
1,0,0,1,12,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,78.3,909.25,1,1,0,0,0,0,1,0,1.0,1,2.0,939.5999999999999,0,1,0,1,1,939.6,0.45,-0.606,-0.592,False,False,True,False,True,False,False,True,False,False,False
0,0,1,1,61,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,103.9,6449.15,0,1,0,1,0,1,0,0,5.1,1,5.0,6337.900000000001,1,12,1,0,1,6337.9,1.301,1.84,1.792,True,False,True,False,False,False,False,False,False,False,True
1,0,0,0,39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.7,762.45,0,0,1,0,1,1,0,0,3.2,0,0.0,807.3,0,24,1,0,0,807.3,-1.464,-0.671,-0.65,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,55,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,96.8,5283.95,1,1,0,0,0,0,1,0,4.6,1,3.0,5324.0,1,1,0,1,1,5324.0,1.065,1.325,1.344,False,False,True,False,True,False,False,False,False,False,True
1,0,0,0,17,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,94.4,1617.5,1,1,0,0,0,0,1,0,1.4,1,4.0,1604.8000000000002,1,1,0,1,1,1604.8,0.985,-0.293,-0.298,False,False,True,False,True,False,False,False,True,False,False
0,0,0,0,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.15,785.75,0,0,1,1,0,1,0,0,3.1,0,0.0,745.55,0,12,1,0,0,745.55,-1.483,-0.66,-0.677,True,False,False,True,False,False,False,False,False,True,False
1,0,1,0,72,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.0,1776.0,0,0,1,0,1,0,0,1,6.0,0,1.0,1872.0,0,24,0,0,0,1872.0,-1.288,-0.223,-0.18,False,True,False,True,False,True,False,False,False,False,True
0,1,1,0,72,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,77.35,5396.25,0,0,0,0,1,1,0,0,6.0,1,5.0,5569.2,0,24,1,0,0,5569.2,0.418,1.375,1.453,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,8,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,66.05,574.5,0,0,0,0,0,0,0,0,0.7,1,3.0,528.4,0,1,0,0,0,528.4,0.043,-0.754,-0.773,False,False,False,False,False,False,True,True,False,False,False
1,0,1,1,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.9,400.3,0,0,1,0,0,0,0,1,1.8,0,0.0,437.79999999999995,0,1,0,0,0,437.8,-1.491,-0.831,-0.813,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,84.3,84.3,1,1,0,0,0,0,1,0,0.1,1,2.0,84.3,0,1,0,1,1,84.3,0.649,-0.97,-0.969,False,False,True,False,True,False,False,False,False,False,False
1,0,0,0,38,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,68.15,2656.3,0,0,0,0,0,1,0,0,3.2,1,4.0,2589.7000000000003,0,1,1,0,0,2589.7,0.113,0.165,0.137,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,17,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,80.85,1445.95,0,0,0,1,0,0,1,0,1.4,1,5.0,1374.4499999999998,0,12,0,1,0,1374.45,0.535,-0.369,-0.4,True,False,False,False,True,False,False,False,True,False,False
1,1,0,0,70,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,75.5,5212.65,0,0,0,0,1,0,0,0,5.8,1,5.0,5285.0,0,24,0,0,0,5285.0,0.357,1.294,1.327,False,True,False,False,False,False,True,False,False,False,True
1,1,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,92.45,6440.25,1,0,0,0,1,1,0,0,6.0,1,7.0,6656.400000000001,1,24,1,0,0,6656.4,0.92,1.836,1.933,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,28,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,80.6,2244.95,0,1,0,0,0,0,1,0,2.3,1,1.0,2256.7999999999997,0,1,0,1,1,2256.8,0.526,-0.016,-0.01,False,False,True,False,True,False,False,False,False,True,False
1,0,0,0,15,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,83.2,1130.0,0,1,0,0,0,0,0,0,1.2,1,2.0,1248.0,0,1,0,0,1,1248.0,0.613,-0.509,-0.455,False,False,True,False,False,False,True,False,True,False,False
0,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,87.55,6463.15,0,0,0,0,1,0,0,0,6.0,1,7.0,6303.599999999999,0,24,0,0,0,6303.6,0.757,1.846,1.777,False,True,False,False,False,False,True,False,False,False,True
1,1,1,0,11,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,99.55,1131.2,1,1,0,0,0,0,1,0,0.9,1,4.0,1095.05,1,1,0,1,1,1095.05,1.156,-0.508,-0.523,False,False,True,False,True,False,False,True,False,False,False
0,1,0,0,8,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,81.25,585.95,1,1,0,0,0,0,1,0,0.7,1,2.0,650.0,0,1,0,1,1,650.0,0.548,-0.749,-0.72,False,False,True,False,True,False,False,True,False,False,False
1,0,1,0,57,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,109.4,6252.7,0,1,0,1,0,0,0,0,4.8,1,6.0,6235.8,1,12,0,0,1,6235.8,1.483,1.753,1.747,True,False,True,False,False,False,True,False,False,False,True
0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.95,19.95,1,0,1,0,0,0,0,0,0.1,0,0.0,19.95,0,1,0,0,0,19.95,-1.489,-0.999,-0.998,False,False,False,True,False,False,True,False,False,False,False
1,0,1,0,46,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,45.55,2062.15,0,0,0,0,0,0,1,0,3.8,1,3.0,2095.2999999999997,0,1,0,1,0,2095.3,-0.638,-0.097,-0.081,False,False,False,False,True,False,False,False,False,True,False
0,0,1,0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.7,587.1,0,0,1,1,0,1,0,0,2.5,0,0.0,621.0,0,12,1,0,0,621.0,-1.464,-0.748,-0.732,True,False,False,True,False,False,False,False,False,True,False
0,1,1,0,10,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,75.3,720.45,0,1,0,0,0,0,1,0,0.8,1,1.0,753.0,0,1,0,1,1,753.0,0.35,-0.689,-0.674,False,False,True,False,True,False,False,True,False,False,False
0,0,1,0,23,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,99.25,2186.4,1,1,0,0,0,0,1,0,1.9,1,5.0,2282.75,1,1,0,1,1,2282.75,1.146,-0.042,0.001,False,False,True,False,True,False,False,False,True,False,False
0,0,0,0,32,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,93.4,2979.3,0,1,0,0,0,1,0,0,2.7,1,4.0,2988.8,1,1,1,0,1,2988.8,0.952,0.308,0.313,False,False,True,False,False,False,False,False,False,True,False
0,0,0,0,13,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,73.75,956.65,0,1,0,0,0,1,0,0,1.1,1,1.0,958.75,0,1,1,0,1,958.75,0.299,-0.585,-0.583,False,False,True,False,False,False,False,False,True,False,False
1,0,0,0,39,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,80.45,3201.55,1,1,0,0,1,0,1,0,3.2,1,2.0,3137.55,0,24,0,1,1,3137.55,0.521,0.406,0.379,False,True,True,False,True,False,False,False,False,True,False
1,0,0,0,44,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,88.15,3973.2,0,1,0,0,0,1,0,0,3.7,1,3.0,3878.6000000000004,0,1,1,0,1,3878.6,0.777,0.747,0.706,False,False,True,False,False,False,False,False,False,True,False
0,1,0,0,9,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,49.2,447.9,0,0,0,0,0,0,0,1,0.8,1,1.0,442.8,0,1,0,0,0,442.8,-0.517,-0.81,-0.811,False,False,False,False,False,True,False,True,False,False,False
1,0,1,0,67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.65,1335.2,0,0,1,0,1,0,0,1,5.6,0,0.0,1316.55,0,24,0,0,0,1316.55,-1.499,-0.418,-0.425,False,True,False,True,False,True,False,False,False,False,True
0,0,1,1,9,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,79.35,661.25,1,1,0,0,0,0,0,0,0.8,1,2.0,714.15,0,1,0,0,1,714.15,0.485,-0.715,-0.691,False,False,True,False,False,False,True,True,False,False,False
1,0,0,0,15,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,79.75,1111.85,1,1,0,0,0,0,1,0,1.2,1,2.0,1196.25,0,1,0,1,1,1196.25,0.498,-0.517,-0.478,False,False,True,False,True,False,False,False,True,False,False
1,0,1,0,71,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,105.15,7555.0,0,1,0,0,1,0,0,0,5.9,1,5.0,7465.650000000001,1,24,0,0,1,7465.65,1.342,2.328,2.29,False,True,True,False,False,False,True,False,False,False,True
