gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,monthlycharges,totalcharges,churn,internetservice_Fiber optic,internetservice_No,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,tenure_years,has_internet,num_addon_services,charge_tenure_interaction,high_charge_flag,contract_term,auto_pay,echeck_flag,fiber_flag,clv_simple,monthlycharges_z,totalcharges_z,charge_tenure_interaction_z,contract_type_One Year,contract_type_Two Year,internet_type_Fiber optic,internet_type_No Internet,payment_method_Electronic Check,payment_method_Mailed Check,payment_method_Other/Bank Auto,tenure_group_7-12,tenure_group_13-24,tenure_group_25-48,tenure_group_49+,pred_churn_prob,pred_churn_label,,customerID
0,0,1,1,45,1,1,0,1,1,1,1,1,1,109.75,4900.65,0,1,0,0,1,0,0,0,3.8,1,6,4938.75,1,24,0,0,1,4938.75,1.495,1.156,1.174,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.26217884,0,,7446-KQISO
0,0,1,1,72,1,1,1,1,1,1,1,0,1,80.85,5727.45,0,0,0,0,1,0,0,0,6,1,6,5821.2,0,24,0,0,0,5821.2,0.535,1.521,1.564,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.13692619,0,,9823-EALYC
1,0,0,0,38,1,0,0,0,0,0,0,0,0,20.3,743.05,0,0,1,0,1,0,0,1,3.2,0,0,771.4,0,24,0,0,0,771.4,-1.478,-0.679,-0.666,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.037171207,0,,0582-AVCLN
0,0,1,0,72,1,1,1,1,1,1,0,0,1,67.8,4804.65,0,0,0,0,1,0,0,0,6,1,5,4881.6,0,24,0,0,0,4881.6,0.101,1.114,1.149,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.17811683,0,,5803-NQJZO
0,0,0,0,1,1,1,0,0,0,0,0,0,1,24.05,24.05,1,0,1,0,0,0,0,1,0.1,0,1,24.05,0,1,0,0,0,24.05,-1.353,-0.997,-0.996,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1319092,0,,2565-JSLRY
0,0,1,1,72,1,0,0,0,0,0,0,0,1,19.8,1414.65,0,0,1,0,1,1,0,0,6,0,0,1425.6,0,24,1,0,0,1425.6,-1.494,-0.383,-0.377,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.010152713,0,,2607-DHDAK
0,0,1,0,55,1,1,0,0,0,0,0,0,0,25.7,1443.65,0,0,1,0,1,0,0,0,4.6,0,1,1413.5,0,24,0,0,0,1413.5,-1.298,-0.37,-0.382,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.030504331,0,,1073-XXCZD
1,0,1,1,51,0,0,0,0,1,1,1,1,1,56.15,2898.95,0,0,0,1,0,0,1,0,4.2,1,4,2863.65,0,12,0,1,0,2863.65,-0.286,0.272,0.258,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.101463094,0,,0743-HRVFF
0,0,0,0,63,1,0,1,1,1,1,1,1,1,86.7,5309.5,0,0,0,0,1,0,0,0,5.2,1,6,5462.1,0,24,0,0,0,5462.1,0.729,1.337,1.405,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.085906744,0,,4006-HKYHO
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.4,20.4,0,0,1,0,0,0,0,1,0.1,0,0,20.4,0,1,0,0,0,20.4,-1.474,-0.998,-0.998,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.13472515,0,,3727-JEZTU
1,0,1,1,23,1,0,0,0,0,0,0,0,1,19.65,451.55,0,0,1,0,1,0,0,1,1.9,0,0,451.95,0,24,0,0,0,451.95,-1.499,-0.808,-0.807,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.03483001,0,,8143-ETQTI
1,0,0,0,1,1,0,0,1,0,0,0,0,0,50.55,50.55,1,0,0,0,0,0,1,0,0.1,1,1,50.55,0,1,0,1,0,50.55,-0.472,-0.985,-0.984,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.17854069,0,,6689-KXGBO
1,0,0,0,2,1,1,0,0,0,1,0,0,1,54.35,117.05,0,0,0,0,0,0,0,1,0.2,1,2,108.7,0,1,0,0,0,108.7,-0.346,-0.956,-0.959,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.14591768,0,,9667-TKTVZ
1,1,0,0,52,1,1,1,1,1,0,1,1,0,108.1,5839.3,0,1,0,0,0,1,0,0,4.3,1,6,5621.2,1,1,1,0,1,5621.2,1.44,1.57,1.476,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.17874001,0,,3657-COGMW
1,0,0,0,36,1,1,1,0,0,0,0,0,0,54.45,1893.5,0,0,0,1,0,0,0,1,3,1,2,1960.2,0,12,0,0,0,1960.2,-0.343,-0.171,-0.141,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.14958122,0,,8570-KLJYJ
1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.35,45.35,0,0,0,0,0,0,0,1,0.1,1,0,45.35,0,1,0,0,0,45.35,-0.645,-0.987,-0.987,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.16737574,0,,7754-IXRMC
1,0,0,0,28,1,1,1,0,1,0,0,0,0,59,1654.45,0,0,0,1,0,0,0,1,2.3,1,3,1652,0,12,0,0,0,1652,-0.191,-0.277,-0.277,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.13263047,0,,9473-CBZOP
1,0,1,1,7,1,0,1,1,1,0,1,0,0,69.45,477.05,0,0,0,1,0,0,1,0,0.6,1,4,486.15,0,12,0,1,0,486.15,0.156,-0.797,-0.792,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.19040897,0,,2969-WGHQO
0,0,0,0,14,1,1,0,1,0,0,1,1,1,100.55,1415.55,1,1,0,0,0,0,1,0,1.2,1,4,1407.7,1,1,0,1,1,1407.7,1.189,-0.382,-0.385,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.43193385,0,,6615-NGGZJ
0,1,1,0,72,0,0,1,1,1,1,1,1,1,64.95,4546,0,0,0,0,1,1,0,0,6,1,6,4676.4,0,24,1,0,0,4676.4,0.006,0.999,1.058,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.10002178,0,,4334-HOWRP
1,0,1,1,1,1,0,0,0,0,0,0,0,1,20.5,20.5,1,0,1,0,0,0,0,1,0.1,0,0,20.5,0,1,0,0,0,20.5,-1.471,-0.998,-0.998,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.14238466,0,,4255-DDUOU
1,0,0,0,10,1,0,0,0,0,0,0,0,0,18.85,163.2,0,0,1,0,0,0,0,1,0.8,0,0,188.5,0,1,0,0,0,188.5,-1.526,-0.935,-0.923,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.055645995,0,,5863-OOKCL
0,0,0,0,42,1,0,0,0,0,0,0,0,0,19.8,849.9,0,0,1,1,0,0,0,0,3.5,0,0,831.6,0,12,0,0,0,831.6,-1.494,-0.632,-0.639,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.031631883,0,,1686-STUHN
1,0,0,0,7,0,0,0,0,0,0,0,0,0,25.05,189.95,0,0,0,0,0,0,0,0,0.6,1,0,175.35,0,1,0,0,0,175.35,-1.32,-0.923,-0.929,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.0852528,0,,1329-VHWNP
0,0,0,0,4,1,0,0,0,1,0,0,0,1,74.8,321.9,1,1,0,0,0,0,0,0,0.3,1,1,299.2,0,1,0,0,1,299.2,0.334,-0.865,-0.874,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.28214133,0,,2984-MIIZL
0,0,1,1,72,1,1,1,1,1,1,1,1,1,114.3,8058.55,0,1,0,0,1,1,0,0,6,1,7,8229.6,1,24,1,0,1,8229.6,1.646,2.55,2.627,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.56953126,1,,0266-GMEAO
1,0,1,0,20,0,0,0,0,0,0,0,0,1,24.45,482.8,1,0,0,0,0,0,1,0,1.7,1,0,489,0,1,0,1,0,489,-1.34,-0.794,-0.791,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.19229035,0,,5590-YRFJT
0,0,0,0,63,1,0,1,1,1,1,1,1,0,109.2,7049.75,0,1,0,0,1,1,0,0,5.2,1,6,6879.6,1,24,1,0,1,6879.6,1.477,2.105,2.031,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.24444243,0,,5574-NXZIU
1,0,0,0,56,0,0,1,1,1,1,0,0,0,45.05,2560.1,0,0,0,0,1,0,0,0,4.7,1,4,2522.8,0,24,0,0,0,2522.8,-0.655,0.123,0.107,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.06984271,0,,0019-GFNTW
1,0,0,1,5,1,0,0,0,0,1,0,0,1,51,286.8,0,0,0,0,0,0,0,1,0.4,1,1,255,0,1,0,0,0,255,-0.457,-0.881,-0.894,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.11540286,0,,4256-ZWTZI
1,0,1,0,72,1,1,0,1,1,1,1,1,1,110.45,7982.5,0,1,0,0,1,0,0,0,6,1,6,7952.4,1,24,0,0,1,7952.4,1.518,2.517,2.505,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.6557186,1,,8309-PPCED
0,1,1,1,68,1,1,0,1,1,0,0,0,1,84.65,5683.6,0,1,0,0,0,0,1,0,5.7,1,3,5756.2,0,1,0,1,1,5756.2,0.661,1.502,1.535,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.52715683,1,,4098-NAUKP
0,0,1,1,67,1,0,1,1,0,1,0,0,0,60.05,3994.05,0,0,0,1,0,0,0,1,5.6,1,3,4023.35,0,12,0,0,0,4023.35,-0.157,0.756,0.77,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.10651044,0,,5196-WPYOW
0,0,1,1,8,1,0,0,0,0,0,0,0,0,44.65,369.15,0,0,0,0,0,0,0,0,0.7,1,0,357.2,0,1,0,0,0,357.2,-0.668,-0.844,-0.849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.0849405,0,,4608-LCIMN
0,0,1,1,52,1,1,0,1,0,1,0,1,1,93.25,4631.7,0,1,0,0,0,0,0,0,4.3,1,4,4849,1,1,0,0,1,4849,0.947,1.037,1.135,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.16660975,0,,1485-YDHMM
1,0,1,1,18,1,0,0,0,0,0,0,0,1,20.25,401.95,0,0,1,0,0,0,0,1,1.5,0,0,364.5,0,1,0,0,0,364.5,-1.479,-0.83,-0.846,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.09097985,0,,4054-CUMIA
1,0,1,1,59,1,1,0,0,0,0,0,0,0,25.45,1534.05,0,0,1,0,1,0,0,1,4.9,0,1,1501.55,0,24,0,0,0,1501.55,-1.306,-0.33,-0.344,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.04999678,0,,0603-TPMIB
1,0,0,0,60,1,0,0,0,0,0,0,0,0,20.6,1093,0,0,1,0,1,0,0,1,5,0,0,1236,0,24,0,0,0,1236,-1.468,-0.525,-0.461,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.037964992,0,,2525-GVKQU
0,0,0,0,7,1,1,0,0,0,0,1,1,1,94.1,701.3,0,1,0,0,0,0,1,0,0.6,1,3,658.7,1,1,0,1,1,658.7,0.975,-0.698,-0.716,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.4138699,0,,8161-QYMTT
0,0,1,1,59,0,0,1,0,1,0,0,0,0,34.8,1980.3,0,0,0,1,0,0,0,1,4.9,1,2,2053.2,0,12,0,0,0,2053.2,-0.996,-0.133,-0.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.15550667,0,,9581-GVBXT
0,0,0,0,46,0,0,1,0,1,1,1,1,1,60.75,2893.4,0,0,0,0,1,0,0,0,3.8,1,5,2794.5,0,24,0,0,0,2794.5,-0.133,0.27,0.227,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.044295967,0,,5862-BRIXZ
0,0,0,0,5,1,0,0,1,0,0,0,0,1,51.35,262.3,0,0,0,0,0,0,1,0,0.4,1,1,256.75,0,1,0,1,0,256.75,-0.446,-0.892,-0.893,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.19248824,0,,5404-GGUKR
0,1,1,0,59,0,0,1,0,1,1,1,1,1,64.05,3886.85,0,0,0,0,1,1,0,0,4.9,1,5,3778.95,0,24,1,0,0,3778.95,-0.024,0.708,0.662,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.08217096,0,,3308-JSGML
1,0,1,0,70,1,1,0,1,1,1,1,1,1,84.8,5917.55,0,0,0,0,1,0,0,0,5.8,1,6,5936,0,24,0,0,0,5936,0.666,1.605,1.615,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.14145158,0,,2126-GSEGL
1,0,0,0,14,1,0,0,0,0,0,0,0,1,71,914,1,1,0,0,0,1,0,0,1.2,1,0,994,0,1,1,0,1,994,0.207,-0.604,-0.568,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.11682322,0,,3677-TNKIO
1,0,0,0,44,1,1,0,0,0,0,0,0,1,50.15,2139.1,0,0,0,0,0,0,0,1,3.7,1,1,2206.6,0,1,0,0,0,2206.6,-0.486,-0.063,-0.032,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.16959912,0,,0440-QEXBZ
1,0,1,0,64,1,1,1,0,1,0,1,0,1,94.6,5948.7,0,1,0,0,1,1,0,0,5.3,1,4,6054.4,1,24,1,0,1,6054.4,0.992,1.619,1.667,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.2849616,0,,2434-EEVDB
1,0,1,1,58,0,0,1,0,1,1,1,1,0,59.75,3624.35,0,0,0,0,1,0,0,1,4.8,1,5,3465.5,0,24,0,0,0,3465.5,-0.167,0.593,0.524,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.07913841,0,,6762-QVYJO
1,1,1,0,46,1,1,0,0,0,1,1,1,0,100.25,4753.85,0,1,0,1,0,0,1,0,3.8,1,4,4611.5,1,12,0,1,1,4611.5,1.179,1.091,1.03,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.3456678,0,,6199-IWKGC
0,1,1,0,58,1,1,0,1,0,0,1,1,1,98.9,5780.7,0,1,0,0,0,0,1,0,4.8,1,4,5736.2,1,1,0,1,1,5736.2,1.135,1.545,1.526,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.66429293,1,,2675-DHUTR
1,0,1,0,72,1,1,0,1,0,0,1,1,1,97.7,6869.7,0,1,0,0,1,1,0,0,6,1,4,7034.4,1,24,1,0,1,7034.4,1.095,2.025,2.1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.57979095,1,,8152-VETUR
1,1,0,0,30,0,0,0,0,1,0,1,0,1,40.3,1172.95,1,0,0,0,0,0,1,0,2.5,1,2,1209,0,1,0,1,0,1209,-0.813,-0.49,-0.473,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.42285842,0,,9667-EQRXU
0,1,0,0,11,1,1,1,1,0,0,0,0,0,60.25,662.95,0,0,0,0,0,0,0,0,0.9,1,3,662.75,0,1,0,0,0,662.75,-0.15,-0.715,-0.714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.27657953,0,,7446-YPODE
1,1,0,0,34,0,0,0,1,1,0,1,1,1,56.25,1765.95,0,0,0,0,0,0,1,0,2.8,1,4,1912.5,0,1,0,1,0,1912.5,-0.283,-0.228,-0.162,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.4125017,0,,9522-BNTHX
0,0,0,0,54,0,0,1,1,0,0,0,1,0,46.2,2431.95,0,0,0,0,1,0,0,0,4.5,1,3,2494.8,0,24,0,0,0,2494.8,-0.617,0.066,0.095,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.062688716,0,,4676-WLUHT
1,0,0,0,3,0,0,0,1,0,0,1,1,1,50.6,155.35,1,0,0,0,0,0,1,0,0.2,1,3,151.8,0,1,0,1,0,151.8,-0.471,-0.939,-0.94,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2189125,0,,3329-WDIOK
1,0,1,1,72,1,1,0,0,0,0,0,0,0,24.9,1859.2,0,0,1,0,1,0,0,1,6,0,1,1792.8,0,24,0,0,0,1792.8,-1.325,-0.187,-0.215,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.059089486,0,,7980-MHFLQ
1,0,1,1,40,1,1,0,0,1,1,0,0,1,84.85,3303.05,1,1,0,0,0,0,1,0,3.3,1,3,3394,0,1,0,1,1,3394,0.668,0.451,0.492,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.36007622,0,,2873-ZLIWT
1,0,1,1,2,1,0,0,0,0,0,1,1,0,65.7,134.35,1,0,0,0,0,0,0,1,0.2,1,2,131.4,0,1,0,0,0,131.4,0.031,-0.948,-0.949,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1773287,0,,3415-TAILE
0,0,1,1,54,1,1,0,0,1,0,0,1,0,63.35,3409.1,0,0,0,0,1,1,0,0,4.5,1,3,3420.9,0,24,1,0,0,3420.9,-0.047,0.498,0.504,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.030593326,0,,0757-WCUUZ
1,0,0,0,14,1,0,1,0,0,0,0,0,0,50.1,709.5,0,0,0,0,0,0,0,0,1.2,1,1,701.4,0,1,0,0,0,701.4,-0.487,-0.694,-0.697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.13393775,0,,1629-DQQVB
1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.5,70.5,1,1,0,0,0,0,1,0,0.1,1,0,70.5,0,1,0,1,1,70.5,0.191,-0.976,-0.975,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5055328,1,,1915-IOFGU
1,0,0,0,10,1,1,0,1,1,0,0,1,1,94.85,953.45,1,1,0,0,0,0,1,0,0.8,1,4,948.5,1,1,0,1,1,948.5,1,-0.586,-0.588,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.3339834,0,,3045-XETSH
1,0,0,0,1,1,0,1,0,0,0,0,0,0,50.15,50.15,0,0,0,0,0,0,1,0,0.1,1,1,50.15,0,1,0,1,0,50.15,-0.486,-0.985,-0.984,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.16435947,0,,0374-AACSZ
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,1,0,1,0,0,0,0,1,0.1,0,0,19.75,0,1,0,0,0,19.75,-1.496,-0.999,-0.998,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.13859408,0,,7239-HZZCX
0,0,0,0,56,1,1,1,1,0,1,0,0,1,64.65,3665.55,0,0,0,1,0,0,0,0,4.7,1,4,3620.4,0,12,0,0,0,3620.4,-0.004,0.611,0.592,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.09098953,0,,4872-VXRIL
1,0,1,0,68,1,0,1,1,0,1,1,1,1,79.6,5515.8,0,0,0,0,1,0,0,0,5.7,1,5,5412.8,0,24,0,0,0,5412.8,0.493,1.428,1.383,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.21264821,0,,9140-CZQZZ
1,0,1,1,14,1,0,0,0,0,0,0,0,1,19.5,272,0,0,1,1,0,0,0,1,1.2,0,0,273,0,12,0,0,0,273,-1.504,-0.887,-0.886,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.061506767,0,,3423-HHXAO
0,0,1,1,68,1,0,1,0,0,1,1,1,1,99.55,6668,0,1,0,0,1,0,1,0,5.7,1,4,6769.4,1,24,0,1,1,6769.4,1.156,1.936,1.982,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5655238,1,,9938-TKDGL
0,1,1,0,55,1,1,0,0,0,0,0,0,1,74,4052.4,0,1,0,0,0,0,1,0,4.6,1,1,4070,0,1,0,1,1,4070,0.307,0.782,0.791,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.4216175,0,,0531-ZZJWQ
1,0,0,0,16,0,0,1,0,0,0,1,0,1,38.9,664.4,0,0,0,0,0,0,1,0,1.3,1,2,622.4,0,1,0,1,0,622.4,-0.859,-0.714,-0.732,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.2234921,0,,6537-QLGEX
0,1,0,0,9,1,0,0,0,0,0,0,1,1,79.55,718.55,0,1,0,0,0,0,1,0,0.8,1,1,715.95,0,1,0,1,1,715.95,0.491,-0.69,-0.69,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.3269342,0,,2688-BHGOG
0,0,1,1,14,1,0,1,1,0,0,1,0,1,65.45,937.6,1,0,0,0,0,0,1,0,1.2,1,3,916.3,0,1,0,1,0,916.3,0.023,-0.593,-0.602,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.22696045,0,,7683-CBDKJ
0,1,1,0,58,1,1,0,0,1,0,1,1,1,98.7,5812.6,1,1,0,0,0,0,1,0,4.8,1,4,5724.6,1,1,0,1,1,5724.6,1.128,1.559,1.521,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.6798827,1,,0946-CLJTI
0,0,0,0,53,0,0,1,1,0,0,0,1,1,46.3,2546.85,0,0,0,0,0,0,0,0,4.4,1,3,2453.9,0,1,0,0,0,2453.9,-0.614,0.117,0.077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.115123,0,,3160-TYXLT
0,0,1,0,70,1,1,1,1,1,0,1,0,1,99.35,6944.5,0,1,0,0,1,1,0,0,5.8,1,5,6954.5,1,24,1,0,1,6954.5,1.149,2.058,2.064,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.39800334,0,,1325-USMEC
1,1,1,1,14,1,1,0,0,0,0,1,1,1,95.8,1346.3,0,1,0,0,0,0,1,0,1.2,1,3,1341.2,1,1,0,1,1,1341.2,1.032,-0.413,-0.414,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.55081445,1,,0916-QOFDP
0,0,1,1,22,1,0,1,0,1,1,1,0,1,67.5,1544.05,1,0,0,1,0,0,0,0,1.8,1,4,1485,0,12,0,0,0,1485,0.091,-0.326,-0.351,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.07419787,0,,0628-CNQRM
1,0,1,0,10,1,1,1,0,0,0,0,0,1,78.15,765.15,0,1,0,0,0,1,0,0,0.8,1,2,781.5,0,1,1,0,1,781.5,0.445,-0.67,-0.661,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.22650057,0,,5606-AMZBO
1,0,1,1,29,1,1,0,0,0,0,0,0,0,26.1,692.55,0,0,1,0,1,0,0,1,2.4,0,1,756.9,0,24,0,0,0,756.9,-1.285,-0.702,-0.672,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.04856632,0,,6199-IPCAO
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,1,1,0,0,0,0,1,0,0.1,1,0,69.6,0,1,0,1,1,69.6,0.161,-0.977,-0.976,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5055328,1,,7665-TOALD
0,0,1,0,49,1,1,1,0,1,1,1,1,0,84.35,4059.35,1,0,0,1,0,0,1,0,4.1,1,6,4133.15,0,12,0,1,0,4133.15,0.651,0.785,0.818,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.11592462,0,,0112-QWPNC
